Edge_0 Edge_1 Edge_2 Edge_3 Edge_4 Edge_5 Edge_6 Edge_7 Edge_8 Edge_9 Edge_10 Edge_11 Edge_12 Edge_13 Edge_14
 1900.000000  -350.000000  -956.759489 -1300.000000  -500.000000   608.244406  1000.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000 -1014.085524 -1062.995845  -500.000000   314.914631   966.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000 -1079.375872  -608.009271  -500.000000    81.208267   854.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000 -1072.873260  -559.775743  -500.000000   344.449727   694.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000 -1079.747714  -621.021013  -500.000000   800.000000   572.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000 -1001.534669 -1041.825690  -500.000000   800.000000   635.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1893.511408  -350.000000 -1010.119260 -1300.000000  -500.000000   800.000000   574.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1677.098633  -350.000000  -962.734736 -1300.000000  -500.000000   800.000000   239.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1618.574902  -350.000000  -947.583268 -1300.000000  -500.000000   800.000000    85.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1646.847371  -350.000000  -972.947271 -1300.000000  -500.000000   800.000000  -193.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1597.342344  -350.000000  -938.716883 -1300.000000  -500.000000   800.000000  -398.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1651.860851  -350.000000  -974.835844 -1300.000000  -500.000000   800.000000  -428.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1646.427010  -350.000000  -977.799584 -1300.000000  -500.000000   800.000000  -427.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1683.560146  -350.000000  -981.238198 -1300.000000  -500.000000   800.000000  -334.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1723.786210  -350.000000  -981.377076 -1300.000000  -500.000000   800.000000  -200.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1636.270510  -350.000000  -924.101189 -1300.000000  -500.000000   800.000000    11.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1686.604476  -350.000000  -915.373475 -1300.000000  -500.000000   800.000000   200.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000  -966.644243 -1300.000000  -500.000000   800.000000   540.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000  -929.638822 -1300.000000  -500.000000   800.000000   840.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000  -887.174775 -1300.000000  -500.000000   800.000000  1000.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000  -858.793664 -1297.830118  -500.000000   800.000000  1000.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1741.481594  -350.000000  -965.696340 -1300.000000  -500.000000   800.000000  1000.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000  -939.020876 -1300.000000  -500.000000   800.000000  1000.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
 1900.000000  -350.000000  -944.187590 -1263.254685  -500.000000   800.000000  1000.000000   720.000000   100.000000 -1100.000000   500.000000   600.000000    -0.000000   200.000000   200.000000
