Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
-1030.316045    84.035456     0.041215   -21.561455    49.650298    20.867565   -14.440492    14.129524   326.466654     8.403031   283.307736    23.113183   596.441104    43.456796  -139.327650   -12.505672  -356.315602  -323.071563  -354.999295   154.864203  -240.472233   167.641489  -398.228071  -140.035890    18.977421   182.550556     1.254261   -16.704894    -1.438269    17.348696   109.909167    82.956598     2.863993   139.310558    35.801116    13.618082    19.850179    68.322985   -21.775806  -732.270432   -95.599561    63.338250    12.208463    54.740925     1.054719    29.338465   102.800287    17.363109    -0.138504    40.407447   120.435614  -167.230835     3.058720    62.339267   135.712428   106.525401   164.207631    43.607653    37.637544   103.429601    93.307369    15.780590    97.379701   -19.243602    -5.848506   -48.867639     5.205164    30.579107     4.191672    23.097402    46.321872    -7.319262  -171.013247  -247.425562   110.531533   214.753787    53.653439    20.021101     9.859569    -5.183959   -47.205625    30.658793    18.084410    11.625011    -9.327739    41.235044  -392.691188   731.952584   -47.144209  -148.460346  -311.530049    90.079491    10.302501   -25.425537     8.523628  -161.660917  -100.289387    75.080817     3.496852    32.628511   434.205793    36.166686    17.693685  -113.888703  -110.856022    -2.961334    23.842356    42.657268   -48.365519  -140.977448    23.734217  -110.855759   -22.078298  -192.328529   -68.828878    -3.451102   650.104897    64.050146    64.453351   -22.105224    72.116891    65.887237   -39.387123   -40.659743    22.899440   -69.467217  -149.248428    32.987429     2.685408   105.759238    -6.104710  -555.769702    -0.634282   -15.456902    28.659418   160.985523    26.812076   -31.683085   -24.923549    19.110596    15.663184    17.533236  -113.468289   -33.751613   -96.079858   -17.804640    -5.321230    -4.011787   101.533913    -9.105440    24.706770     1.626566   -96.924934  -101.446378    18.169569   -12.229214   198.000000    71.513888    73.314436     2.021683    -0.000000   -46.816132     0.702085   -35.276613    55.644786   -38.811002    39.584478    94.084466    -9.248030   159.115299    -1.376405    23.534449    24.224016    -5.150348   -10.734769  -103.968884  -102.805364   -11.035468   -44.376251   362.282815    -7.830951   -45.410748    -7.946355    85.388552    25.898020    -3.254129     3.213230   -48.266667     7.974728    38.965772   -25.719885    57.493711   -90.238637    -7.710169   259.506810     9.098012     1.907960     7.459820   -12.082504  -175.852419  -175.616169    55.295487    25.913771  -183.184148   -10.058821    32.458186     0.778356    61.593958    10.510508    43.169573    82.743403    78.798769    13.627413   142.821513    -1.122378     3.495093    -4.779235    -5.849822     1.488904    12.899542  -532.177548
-1089.547233    85.453732     0.101054   -19.664711    37.435212    19.843208   -12.719604    14.449193   320.230874     6.780334   283.635605    23.128858   632.667803    43.983868  -143.351185   -11.455386  -330.697117  -323.881327  -344.852576   128.474984  -247.387910   161.542852  -419.655909  -136.368827    20.216800   182.510357     0.766735   -16.491130    -1.499683    31.159577   107.389186    81.332998     2.966485   139.235114    35.665850    13.563394    19.775112    69.360616   -10.134747  -706.891668   -93.526209    58.474014    12.215173    53.831104     1.147186    29.935937   100.099557    17.847803    -0.050182    40.592052   120.570829  -167.206260     3.091834    62.476160   136.302566   106.824514   164.348855    43.877074    37.800182   103.286648    93.503200    16.232381    80.747242   -18.641113    -5.734157   -47.752142     5.396451    30.675905     4.402166    23.744368    49.213697    -6.730211  -144.651143  -268.523258   222.897618   205.456809    53.769034    20.152817     8.678324    -5.059899   -46.399254    29.439636    19.682070    11.508899    -9.200517    38.285622  -253.966079   467.233386   -46.609485  -143.982653  -302.174311    90.739899    10.518363   -24.353509     8.696999  -150.821406  -100.907893    75.234091     7.544852    32.638633   436.164572    36.311121    17.668983  -117.061202  -103.720813    -3.188071    23.659744    39.137594   -49.744925  -137.648668    22.976697   -97.422966   -19.038492  -181.451774   -65.323281    -3.176860   553.758601    66.756234    64.411918   -21.970100    72.711849    66.011785   -36.160413   -30.451464    23.353548   -64.927970  -152.248901    33.000726     2.706942   104.979775    -6.029733  -558.447011    -0.626958   -14.406178    27.205602   161.080816    26.235171   -30.927229   -25.979478    19.556799    15.803075    15.305543  -106.245533   -35.129318  -103.159910   -20.331571    -2.129132    -3.775502    95.697498    -8.784315    25.430967     1.784112   -94.477891   -99.482250    18.004667   -11.455796   198.000000    72.283494    69.061822    -0.000000    -0.000000   -46.016959     0.840512   -34.697478    60.362176   -37.088152    37.123011    92.910560   -17.258962   156.449997    -0.899792    23.697160    20.335416    -5.469549   -11.524020  -105.485568  -105.090766   -11.252057   -44.331741   346.990057    -7.566057   -44.420761    -9.645602    85.646768    27.455744    -3.072692     2.127970   -47.611588     8.018349    38.105082   -24.173465    51.945032   -86.537075    -7.050268   263.316173    10.401152     2.231576     7.947731   -11.825206  -170.907300  -170.602856    55.853981    26.129970  -179.514890    -9.459884    30.431931     1.118671    60.589660     7.873819    43.306307    82.652026    89.128205    13.535772   129.125842    -0.828294     3.637046    -4.719948    -5.646869     1.450552    13.019482  -505.742180
-1095.783307    82.335730     0.292841   -15.699163    38.433465    14.421815   -14.440033    15.133147   252.742289     4.464022   284.508441    23.171411   636.103662    45.335805  -151.815291    -9.157361  -305.239396  -322.109168  -336.099307    95.494606  -239.217758   147.405107  -441.272105  -127.367238    23.150194   178.234586     1.842930   -15.762252    -1.362124    79.390478   113.943497    91.075279     9.246503   295.988886    45.719065    16.498478    24.719466    79.244210    14.030545  -601.715061   -86.712007    56.146348     7.511327    35.103227     1.375384    31.377845    73.432886    18.906369     0.194517    41.064200   120.989920  -167.125960     3.199067    62.909905   134.707251   107.655457   164.683279    44.463064    38.762986    96.577460    94.088840    17.558833    68.927255   -18.362136    -8.204581   -45.704684     5.804160    30.900640     4.927511    25.274066    55.455219    -5.423522  -154.917640  -294.179532   146.613444   200.057713    54.125543    19.759730     9.625754    -4.881976   -43.671306    28.832152    19.991515    12.427450    -8.741584    38.699057  -143.181288   437.184207   -50.502844  -132.917541  -278.541184    98.760607    11.229537   -20.767144     9.325675  -118.293720  -111.968360    75.570100    16.062610    27.670335   439.059404    36.626115    17.475997  -125.971563   -85.175828    -5.072812    28.091101    35.318541   -53.812096  -132.657779    23.418973  -109.403443   -12.735091  -152.035248   -54.818708    -2.377208   295.012114    93.595219    63.666533   -25.449558    74.542648    66.377700   -29.471925   -20.496084    24.293827   -55.559711  -154.274972    33.042831     2.776619   105.124596    -5.751242  -544.933853    -0.598702   -12.137614    24.060953   159.248500    29.304739   -28.340535   -26.977327    20.669830    16.154019    16.542440   -91.443843   -37.366774  -113.188942   -23.585272     4.534429    -3.202348    88.555841    -7.793720    21.501287     2.280514   -88.033745   -93.683859    17.820312   -13.629013   198.000000    73.910668    54.648135    -0.000000    -0.000000   -43.536145     1.272078   -32.878860    58.465518   -33.660021    35.649633    95.306596   -22.976688   153.846018    -0.001988    24.194879    18.445768    -5.691894   -10.208169  -115.782463  -114.373397   -11.661051   -49.792810   292.165138    -6.669736   -41.039078   -15.585235    80.906749    33.354177    -2.656234     1.224124   -44.770048     7.487998    41.192635   -20.950634    44.353103   -78.598443    -5.676688   277.899930    13.149630     2.934889     9.075584   -11.042851  -158.905797  -159.926908    57.067064    26.764575  -169.006021    -7.595465    25.777848     2.130679    49.495888   -12.328223    42.977746    83.037676    55.331586    14.014958   112.633524     0.085462     3.805482    -5.584289    -6.366919     4.400882    12.058372  -524.969467
-1081.355275    85.717012     0.331559   -15.743059    38.926518    13.271504   -11.948250    15.122883   252.710445     4.444998   284.522869    23.174499   634.751270    45.388474  -147.678907    -9.150487  -311.799176  -322.568478  -320.834235   114.841799  -250.421222   138.473476  -430.446501  -127.632001    23.028387   178.208130     1.865742   -15.621753    -1.328552    66.049658   114.267736    89.591631     5.520023   291.581936    44.582266    16.067360    24.094678    76.166579    15.883403  -602.151795   -84.786445    56.002320     5.957633    35.406721     1.375848    31.541069    67.418346    18.915914     0.205743    41.092130   121.125412  -167.107970     3.211296    62.954674   136.010180   107.677525   164.689560    44.457365    38.794102    83.548463    94.264841    18.070970    68.886898   -18.302643    -6.314267   -44.937874     5.803453    30.905420     4.940601    25.347359    55.929841    -5.328911  -173.813790  -282.662806   136.970191   230.490469    54.246859    17.521159     9.124630    -4.473227   -42.714500    29.052989    21.568935    12.817356    -8.664335    38.812862  -277.062633   507.019193   -50.605831  -133.698592  -283.652120    99.456669    11.399063   -21.347644     9.512801  -115.945864  -106.024494    75.577556    16.454702    27.808730   438.809259    36.622167    17.571064  -120.396420   -83.704989    -4.093096    27.396217    37.904112   -51.687541  -129.707055    22.835546  -104.417482   -12.376592  -149.655243   -54.120558    -2.356651   293.670920    92.739986    64.039316   -23.596971    74.955078    66.500665   -28.977692   -22.269302    24.291607   -54.994618  -154.199898    33.046135     2.790118   105.474350    -5.712549  -547.511241    -0.597176   -11.985451    27.919574   159.996899    28.724567   -27.777981   -26.061424    20.610008    16.153324    15.858309   -90.527175   -36.124214  -108.462412   -22.083127     4.988283    -3.163111    87.632829    -7.547445    23.885863     2.356393   -88.206230  -100.595415    17.958418   -12.746724   198.000000    73.999984    53.381224     0.000000    -0.000000   -43.068545     1.355486   -32.677154    57.112358   -33.567917    33.087866    94.773801   -20.370819   150.398849    -2.691245    24.346792    22.577311    -5.412452    -9.141000  -110.271862  -109.453382   -10.987208   -46.864829   285.289213    -6.538484   -40.493430   -16.845112    79.661790    33.715813    -2.652113     1.222225   -44.205730     7.520448    40.615951   -20.396287    43.736134   -78.370755    -5.585896   278.531511    13.308114     2.977839     9.111753   -10.797299  -159.401076  -158.814456    57.064732    26.989971  -165.516423    -7.185730    24.431439     2.487764    53.663082    -3.453069    40.849285    83.099376    53.771255    13.424670   110.872284     0.300101     3.775955    -5.222564    -6.285414     2.051759    12.840690  -523.744537
-1078.553941    89.593385     0.337310   -16.056732    38.034471    11.827961   -16.145827    15.070842   270.921210     6.885199   284.554336    23.171570   634.180395    45.219031  -142.500019    -9.368133  -309.608714  -322.830375  -337.917587   114.637028  -244.215692   138.191057  -416.250840  -128.313810    22.840843   182.944999     1.598010   -15.465712    -1.412702    59.209157   114.178120    89.859123     5.829096   286.027931    44.793590    16.188123    24.245960    77.042499    11.973023  -626.647684   -86.782885    58.100036    12.784942    46.667119     1.371179    31.546889    66.646696    18.804945     0.172850    41.021646   121.064815  -167.106445     3.199427    62.908727   137.803428   107.575086   164.653274    44.408178    38.635919    79.054348    94.163389    17.691917    71.705990   -17.730469    -9.848870   -46.379565     5.765818    30.881758     4.874220    25.142578    54.894210    -5.541066  -159.588590  -266.074395   194.687718   232.857513    54.184437    17.057734     9.152367    -4.742418   -42.976427    28.939317    18.543638    12.628779    -8.595369    38.824901  -495.416088   551.736540   -44.764221  -134.402441  -284.778133    87.111838    11.215606   -22.296982     9.356938  -121.202560  -100.066693    75.544965    15.412722    33.087334   438.925504    36.596167    17.682506  -114.541556   -86.976589    -3.048330    27.783882    41.240439   -49.386213  -134.346828    20.778864  -109.976105   -13.197698  -154.879139   -55.675309    -2.402935   330.758955    87.270758    64.460146   -21.737827    74.846782    66.414184   -30.048357   -27.082562    24.204193   -56.315674  -152.728498    33.042248     2.794212   105.942783    -5.654099  -545.487204    -0.587797   -12.306888    27.363577   158.526301    28.138512   -28.428345   -24.764351    20.583744    16.147804    16.376015   -92.614982   -34.582792  -102.177438   -19.999302     4.023175    -3.254710    85.559873    -7.620540    25.317412     2.394195   -88.967798  -103.784571    18.133859    -8.579551   198.000000    73.778599    53.679066    -0.000000    -0.000000   -43.066880     1.358504   -32.475163    57.179207   -34.021780    36.901598    95.177444   -16.323326   153.823672    -2.875557    24.274896    26.604706    -5.026996    -7.990702  -104.641456  -104.289242   -10.184574   -43.947434   296.718895    -6.711244   -41.168150   -16.016640    79.495518    32.791853    -2.679257     1.234735   -44.677255     7.528789    40.196278   -21.397292    43.955662   -79.340634    -5.792166   276.600889    12.959455     2.875101     8.990458   -10.927342  -160.355288  -161.858407    56.939097    26.829690  -168.268415    -7.258142    24.595883     2.248921    47.691019   -16.621706    40.300174    83.178936    53.854525    13.552287   110.615898     0.244702     3.962103    -6.488810    -5.957871     2.104167    10.778074  -506.847701
-1096.833365    94.402067     0.263402   -17.819675    48.505224    16.805569   -20.463647    14.758668   330.343321     9.027871   283.913143    23.144872   639.255877    44.504431  -147.325034   -10.429462  -326.004771  -321.236467  -348.745776   153.226795  -257.251490   167.677225  -424.583152  -134.384777    20.602184   184.755544     0.352243   -15.465510    -1.330685    66.080041   116.647349    87.895781     9.572083   164.824271    39.315117    14.474065    21.077276    76.250541    -4.445604  -714.166972   -90.138309    66.115093    13.452191    56.262119     1.187487    30.113293   103.088559    18.304995     0.038570    40.732851   120.876400  -167.134902     3.151700    62.722084   139.582624   107.167473   164.491618    44.144247    38.074736    68.663313    93.859026    16.952674    81.759382   -18.890520   -12.860378   -21.133022     5.578308    30.771076     4.602829    24.273541    50.560498    -6.424718  -177.518155  -272.444414   297.393739   243.734580    60.241825    15.547084     8.877776    -4.567217   -43.799008    31.259980    15.407619    12.298576    -8.686655    38.732917  -495.774592   467.291463   -23.193661  -141.414074  -301.377147    79.606782    10.863289   -24.653373     9.134994  -143.650054  -110.979602    75.377225    10.724000    34.045290   438.170974    36.456653    17.543782  -124.973637  -100.486944    -4.690935    23.214953    37.542227   -52.657157  -141.808414    22.676245  -121.792267   -16.701086  -176.304764   -62.298623    -2.587509   509.030969    91.923450    63.875049   -25.245488    73.997044    66.210521   -34.552388   -31.981391    23.774651   -61.974778  -147.316093    33.020789     2.768708   105.305163    -5.695781  -558.941572    -0.590313   -13.626923    30.235679   157.789926    26.331119   -29.627699   -27.081113    19.700988    15.848445    16.494127  -101.497195   -36.113799  -106.090105   -21.041466     0.016222    -3.631474    98.174332    -8.074083    29.121541     2.189798   -93.054874  -113.369447    17.944963    -8.959210   198.000000    72.817695    68.046707    -0.000000    -0.000000   -44.169347     1.170779   -33.236615    66.179104   -35.930441    36.967793    90.981898   -17.838945   155.638730    -5.049630    24.038651    28.577113    -5.780972   -12.493694  -114.274752  -112.327366   -12.546015   -49.450939   302.765567    -7.144124   -42.751372   -13.761608    85.926462    28.599062    -2.835266     1.940760   -45.670288     8.168110    41.928322   -24.206699    51.642378   -83.774238    -6.664649   265.854420    11.498856     2.439423     8.132215   -11.309194  -169.886306  -171.496679    56.413545    26.476434  -174.638303    -8.083497    25.484272     1.710382    46.074690   -23.204721    38.554027    82.991642    97.408091    14.109880   128.600791    -0.164214     3.709951    -7.833599    -5.279717     1.905117    13.613930  -465.576437
-1112.095179    94.664063     0.141042   -19.687767    72.237361    20.566277   -31.164960    14.424955   455.718890    14.459271   283.382788    23.121556   645.572731    43.695985  -153.581482   -11.588974  -342.114304  -320.270661  -362.599916   156.899360  -272.007351   196.166455  -439.333079  -142.343976    18.417912   189.327199    -1.628680   -15.736011    -1.201468   122.538829   125.777775    96.050422     9.672967   342.155884    44.278411    16.448986    24.620234    82.777955   -24.272113  -832.135324   -92.729224    65.081958    13.435011    57.274736     0.997272    28.957338   105.771346    17.759791    -0.116480    40.395866   120.604227  -167.183540     3.134160    62.624413   139.712060   106.706481   164.314470    43.853887    37.628723    43.037278    93.474499    16.064592    97.682351   -20.243417    28.976544     8.946001     5.375500    30.650232     4.336948    23.285948    45.340432    -7.477490  -204.683151  -284.170137   298.105480   222.719909   120.401170    11.615767     9.630702    -4.534070   -44.053411    35.775029    16.718129    15.549875    -8.836722    44.511996  -497.961494   423.924875   -25.074344  -153.137792  -327.992574    71.354684    10.543091   -28.190072     8.803011  -168.936251  -124.302389    75.193969     5.501068    35.363594   439.394420    36.300830    17.375970  -136.088364  -116.853910    -6.705415    24.586238    34.360070   -56.712013  -150.456996    21.662651  -121.289631   -20.656575  -202.268627   -69.676952    -2.800898   649.693328   147.592948    63.172181   -29.526425    72.831078    65.968687   -39.918605   -42.490542    23.314544   -68.421434  -146.255338    33.010946     2.724989   105.047238    -5.820176  -578.719277    -0.601866   -15.168812    29.674854   155.247458    21.758773   -30.816167   -28.824000    18.733504    15.586236    18.047944  -111.624388   -38.060544  -112.075822   -22.730348    -4.657561    -4.078941   111.285580    -8.717206    25.755326     1.888194   -98.476192  -137.470391    17.768302    -9.255858   198.000000    71.727336    73.562845     4.280042    -0.000000   -45.786308     0.885772   -34.402346    67.486522   -37.914736    31.864858    85.058352   -21.753067   142.746879   -10.340085    23.713626    28.455954    -6.363238   -13.785971  -126.140589  -122.369107   -14.298128   -56.171948   334.855816    -7.463280   -44.151502   -12.366562    85.651849    24.217340    -3.001976     3.609558   -48.167023     8.738071    42.777884   -27.624278    61.018910   -88.228282    -7.675801   258.140663     9.839811     1.935749     7.217328   -11.815043  -182.140306  -185.187154    55.796205    26.050029  -181.823976    -9.259874    20.874370     1.044021    36.251644   -43.727810    34.482488    83.031896    69.227732    18.504060   150.653484    -0.734671     3.441569   -10.420427    -2.997268     5.274916    14.774794  -465.175450
-1141.770065    88.446985     0.093953   -20.951702    75.164553    20.639000   -26.449167    14.195661   472.016503    16.850753   282.955728    23.098105   664.985758    43.259055  -163.459151   -12.317285  -357.868702  -321.945826  -375.074894   151.858049  -273.738474   167.514426  -467.386552  -148.258103    15.853661   188.415947    -2.804710   -15.751871    -1.206725   548.423938   140.021744   117.512444    42.761179   209.439185    62.231895    22.552206    34.081892   160.931287   -33.083252  -902.400151   -95.627301    64.575561    13.719370    57.032265     0.860271    28.204940   105.665920    17.422366    -0.199858    40.227109   120.504051  -167.201086     3.107511    62.485641   142.062860   106.428094   164.209298    43.661491    37.402448    41.461830    93.321522    15.712650   109.143285   -20.931320    46.845831     7.362257     5.245420    30.580677     4.196504    22.784255    42.943735    -7.968885  -197.774295  -307.428971   197.585868   273.620846   136.652238    11.066984    10.412640    -4.579028   -43.890467    35.716291    16.676166    17.290508    -8.797222    44.488445  -488.223089   324.830432   -29.258744  -161.473359  -354.439475    69.824394    10.314790   -29.119893     8.650334  -181.110571  -138.406905    75.091456     2.966474    35.875581   417.268376    36.196495    17.157783  -147.281149  -124.685842    -9.016686    38.281030    30.029655   -61.908632  -155.932760    25.140442  -129.462113   -22.430617  -214.798239   -73.233996    -2.905257   649.300919   161.726407    62.320700   -33.915530    72.373304    65.870412   -42.328131   -45.317066    23.020407   -71.374582  -146.166584    33.001104     2.721741   106.136992    -5.842639  -573.906171    -0.605021   -15.843714    29.762516   156.077666    21.535654   -31.613360   -19.190115    17.993842    15.355263    19.476950  -116.179989   -40.813828  -122.431292   -25.963412    -6.695562    -4.294217   111.431608    -8.966857    25.167395     1.810386  -101.442528  -142.360313    18.244524    -9.406789   198.000000    71.209831    73.138327     6.319982    -0.000000   -46.434847     0.776373   -34.783597    66.923142   -38.951794    35.963081    86.651412   -25.232967   155.428354   -11.000245    23.590069    28.395183    -6.608221   -11.531875  -139.239111  -134.075933   -14.659299   -63.100704   351.267393    -7.847230   -45.125707   -10.701641    85.498756    22.286163    -3.099870     4.036130   -48.324802     8.735094    40.345890   -27.700993    63.702230   -90.274153    -8.136828   255.123597     9.112483     1.697312     6.554713   -12.007819  -188.728630  -192.238463    55.412973    25.878103  -184.931162    -9.713610    20.419266     0.782933    39.270644   -39.818194    33.880674    83.005925    56.844366    18.361471   157.555533    -0.952656     3.203455    -9.990521    -3.446191     1.885876    14.739559  -461.450148
-1131.532828    74.085999     0.124881   -20.693176    76.836234    20.897852   -33.100912    14.247758   459.965605    14.389699   283.127192    23.111415   664.683495    43.165682  -169.465106   -12.255134  -361.456593  -320.660735  -379.131901   156.318361  -273.810589   179.090078  -492.784900  -145.785341    16.951453   188.886677    -2.285125   -15.765169    -1.119708   570.014148   147.026433   119.552781    42.238009   237.776771    63.330154    22.978288    33.943639   160.180803   -34.237354  -907.611526   -94.780991    64.586898    13.696862    57.118149     0.909601    28.380717   106.611553    17.420899    -0.225582    40.181394   120.544053  -167.191324     3.121200    62.557538   136.617913   106.337034   164.199941    43.697028    37.305986    37.425111    93.379516    15.846983   107.741084   -20.441962    52.828621     7.596192     5.260693    30.578631     4.187971    22.705101    42.533189    -8.060010  -200.809483  -328.076970   195.291834   291.099834   135.499382    10.764637    10.681706    -4.570374   -43.840214    35.723854    16.694570    17.314139    -8.852927    45.138123  -468.132464   317.251693   -27.227347  -156.209681  -342.332404    69.344534    10.402581   -28.931023     8.701666  -186.101769  -143.468764    75.104114     3.069993    35.877485   417.622273    36.218439    17.076637  -153.659525  -127.305219    -9.894762    37.912063    25.982903   -64.440778  -156.623074    25.653603  -132.260308   -22.436795  -219.372508   -74.693761    -2.950909   648.075276   158.390800    62.037364   -35.255180    72.564760    65.906935   -42.605251   -48.342384    23.055515   -71.455857  -146.150697    33.014742     2.714684   105.505649    -5.843600  -573.713747    -0.604517   -15.934464    29.725475   154.285933    22.827472   -31.097277   -20.654178    18.309290    15.453733    20.979814  -116.291937   -42.593081  -130.124807   -28.538923    -6.884016    -4.349811   113.782667    -8.869106    25.053740     1.809395  -100.102158  -142.633667    18.027815    -9.154869   198.000000    71.192154    73.119213     7.207519    -0.000000   -46.178993     0.838277   -34.686051    69.471264   -39.140108    36.020941    85.956946   -26.856408   155.078855   -11.381578    23.658092    28.417545    -7.035662   -12.678295  -144.515806  -139.361957   -15.431664   -65.349246   354.891715    -7.709349   -44.605031   -11.637336    85.528055    21.223092    -3.076085     3.093135   -48.697811     8.719996    41.883264   -29.419737    65.154468   -90.944187    -8.172699   254.357308     9.085793     1.670795     6.768196   -11.934182  -186.599884  -189.808584    55.444087    25.961049  -183.668820    -9.521701    19.775212     0.916192    33.143090   -49.944234    33.583007    82.902209    59.329742    18.355711   161.939602    -0.844058     3.312905   -11.339232    -3.194172     1.231892    14.735573  -451.216292
-1110.312872    58.927077     0.108272   -19.987687    74.971707    21.361078   -40.653814    14.345555   467.439547    17.300117   283.250726    23.108229   667.338531    43.164697  -174.981835   -11.956614  -349.503994  -320.793868  -372.848794   155.932060  -271.026016   174.838152  -522.957944  -143.415864    17.376493   189.158569    -2.074471   -15.830311    -1.216368   650.642272   142.056081   117.025368    42.110187   157.290221    57.831330    21.293105    31.550075   157.799124   -32.915409  -901.631028   -95.757893    64.656448    13.249235    56.990360     0.960162    28.543665   105.739863    17.590252    -0.238589    40.160659   120.510060  -167.196087     3.118673    62.552076   132.411280   106.357049   164.229774    43.764338    37.129538    39.328649    93.321960    15.690169   107.820086   -20.163189    55.635748     7.206349     5.326350    30.594381     4.193475    22.727550    42.698329    -8.042865  -199.610503  -366.775273   187.774862   322.974209   134.522715    11.689745     9.575366    -4.585999   -44.014587    35.699067    16.649248    17.081717    -8.862424    44.452835  -511.604523   298.477527   -26.774565  -156.376448  -341.915120    70.252470    10.322091   -29.172393     8.649293  -191.192323  -148.051308    75.126267     3.679073    35.826580   416.902989    36.248165    17.010909  -163.962913  -129.214781   -10.707658    29.224951    14.861415   -67.685050  -156.673308    25.958817  -131.690722   -21.971329  -223.295709   -76.167363    -2.999444   648.797608   154.548474    61.832509   -36.170800    72.387335    65.864215   -42.210588   -45.540243    23.242460   -70.768376  -146.170217    33.004403     2.714146   100.002113    -5.855916  -572.383703    -0.603462   -15.849393    29.233087   152.651107    22.519807   -31.699645   -35.524982    18.385662    15.463668    21.134808  -115.156629   -46.314769  -143.476812   -33.067614    -6.483530    -4.372562   115.331880    -8.917289    25.407128     1.798381   -99.229289  -140.408358    16.680321    -9.502385   198.000000    71.296280    73.189516     7.140360    -0.000000   -46.286969     0.806314   -34.740129    67.111119   -38.031044    36.103908    86.188302   -45.781009   155.161417   -10.360399    23.592264    28.402643    -8.413873   -19.612214  -150.021090  -145.459437   -17.783624   -67.084286   344.581657    -7.870741   -45.412929   -10.288392    85.559863    19.767451    -3.058541     3.775876   -48.540777     8.713966    42.113146   -29.581260    65.022253   -88.649926    -8.085591   253.346464     9.262948     1.700631     7.028648   -12.005086  -185.638990  -191.362765    55.560954    25.870232  -185.105709    -9.676020    20.792932     0.765400    28.483119   -57.498181    34.414594    80.324501    52.111415    10.128875   161.686430    -0.941424     3.326277   -12.636587    -3.169256     1.480361    14.725695  -207.000000
