Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99 Node_100 Node_101 Node_102 Node_103 Node_104 Node_105 Node_106 Node_107 Node_108 Node_109 Node_110 Node_111 Node_112 Node_113 Node_114 Node_115 Node_116 Node_117 Node_118 Node_119 Node_120 Node_121 Node_122 Node_123 Node_124 Node_125 Node_126 Node_127 Node_128 Node_129 Node_130 Node_131 Node_132 Node_133 Node_134 Node_135 Node_136 Node_137 Node_138 Node_139 Node_140 Node_141 Node_142 Node_143 Node_144 Node_145 Node_146 Node_147 Node_148 Node_149 Node_150 Node_151 Node_152 Node_153 Node_154 Node_155 Node_156 Node_157 Node_158 Node_159 Node_160 Node_161 Node_162 Node_163 Node_164 Node_165 Node_166 Node_167 Node_168 Node_169 Node_170 Node_171 Node_172 Node_173 Node_174 Node_175 Node_176 Node_177 Node_178 Node_179 Node_180 Node_181 Node_182 Node_183 Node_184 Node_185 Node_186 Node_187 Node_188 Node_189 Node_190 Node_191 Node_192 Node_193 Node_194 Node_195 Node_196 Node_197 Node_198 Node_199 Node_200 Node_201 Node_202 Node_203 Node_204 Node_205 Node_206 Node_207 Node_208 Node_209 Node_210 Node_211 Node_212 Node_213 Node_214 Node_215 Node_216 Node_217 Node_218 Node_219 Node_220
  -343.010486    -34.111596      0.189713     10.660278      2.311709      0.719940      3.819454      1.870381     -0.341773     -0.410723     -2.514744     -0.165089      0.268256      1.855571      8.677264      3.605084   -116.633179      3.219671   -149.651749     -0.635060    -65.375207     -0.459589     19.973329     -3.482185     -2.443312     -0.987976     -0.638258      0.500822      0.072247      0.116366      0.948843      0.353165      0.292857     -0.051580      0.000000      0.102073      0.064340      1.029471     27.181916    186.066948    -24.258093     -0.641752     -0.117859     -0.160388     -0.016864      0.584481      0.096017      1.182561      0.335508      0.585496      0.459763      0.084563      0.112991      0.397786    -15.563898      1.313849      0.505143      1.009055      1.011186      1.371140      0.614527      1.176446     -0.256451     -0.501677      1.878915      0.000000      0.912895      0.312357      0.691886      2.013977      6.981997      1.506986     28.462208   -888.749546      0.122564      0.246719      0.027704      0.246401      0.505572      0.089171      0.382217     -0.000000     -0.024116      0.066914      0.120259      0.056656    -34.608299     -0.117205     -1.460990     -8.676510    -51.460619     -0.039093     -2.110152    -15.999336     -0.156556      7.325102     -9.507694      0.808697     20.841745     -0.076927     -0.104446      0.622865      0.112435    -28.762933     10.940675      0.000000     -0.436812    -58.236951    -16.629736     -4.046398      0.678783     21.058785     13.777394     19.437975      2.381001      0.204215      0.390211      3.294320      0.420048     -0.786144      1.989433      0.259904     12.652155     17.613538      2.376398     24.763755     -0.046007      0.047119      0.061453     -4.331268      0.133858      0.000000      0.017319      4.301726     -0.433072     -1.025167      0.515148    -19.016393    -11.134917     -0.595375     -0.051109      5.131457     37.267760    -19.454418   -112.469689    -39.073061     12.458311      0.691554      4.324924      1.012746     -0.175240      0.362426      1.884041     -1.930149     -1.526271     -0.441888     -0.439805      2.874083     -4.008006     -3.601618     -0.719719      2.437255      0.407735      1.519839      0.298069     -3.814356     -0.227383     -0.325598    -16.820881     -0.138528      0.871059      0.525858      0.124911     -1.018572     -5.518978    -13.319767    -14.976091     -2.991804     -3.205579     -0.210072     -4.805349    -34.972499   -102.793598      1.403300     -0.445926      1.033031      3.203345      0.619504      0.030703      5.424855     -3.009103      2.131404    -16.634917      2.898294      5.222595      5.708176      0.268135      1.221745      0.827528     -3.619740     -3.754096      2.808544      0.662461     10.249633      1.914809      0.170910      1.052087     -2.111008     -5.362947     -0.072380     -0.034740      0.047017     -0.085679      5.789126      0.994816     -0.292412      1.492532     -0.343716     -0.035640      0.320962 -44352.145408
  -337.649335    -33.716558      0.150632     10.434076      1.858073      0.589813      3.247483      1.832562     -0.387439     -0.465174     -2.495688     -0.163007      0.368779      1.916103     10.733835      3.682429   -112.953240      3.255087   -144.987422     -0.459356    -59.908591     -0.222666     25.748748     -3.940917     -2.533666     -1.050490     -0.751294      0.341473      0.045260      0.187683      1.079644      0.455145      0.425287     -0.050881      0.089584      0.124735      0.094562      1.391261     26.552040    181.596022    -25.455522     -1.212914     -0.278391     -0.378567     -0.031845      0.459883      0.123794      1.157342      0.346719      0.608300      0.369496      0.068041      0.094924      0.327309    -15.418201      1.343880      0.495911      1.024791      0.984739      1.101796      0.482534      0.871339     -0.367551     -0.590847      1.288066     -0.304781      0.894014      0.321898      0.671758      2.084096      6.810780      1.469335     27.781611   -881.543922      0.151255      0.276698     -0.052228      0.144895      0.271990     -0.000000     -0.180505     -0.114096     -0.091136     -0.126401      0.028382     -0.026783    -34.316268     -0.115895     -2.329218     -8.994077    -52.194507     -0.060628     -2.140074    -16.601496     -0.242483      7.168897     -8.027118      0.783167     19.999028     -0.181612     -0.076870      0.595660      0.132253    -26.827696     10.679629      0.222182     -0.255636    -56.484419    -15.777961     -4.583115      0.387474     20.568870     13.418808     18.989726      2.332512      0.200251      0.382442      3.586654      0.494651     -0.000000      1.589634      0.176028     12.318534     17.178179      2.323736     23.863054     -0.087025      0.039872      0.047657     -4.142733      0.078685      0.000000      0.011811      4.200506     -0.547903     -1.024360      0.457382    -19.373408    -10.630759     -0.642591     -0.072465      4.969573     35.899423    -18.758477   -109.175500    -37.962986     12.158896      0.673648      4.216042      0.799997     -0.662165      0.264256      1.326887     -4.555826     -1.512142     -1.042893     -0.435777      2.722297     -4.073382     -3.655465     -0.728919      1.914931      0.318326      1.155841      0.295118     -3.701913     -0.267889     -0.340228    -15.349679     -0.163454      0.512280      0.417223      0.081662     -0.910870     -5.143753    -11.809878    -13.524221     -2.749542     -2.525304     -0.205099     -4.790054    -35.354027    -89.553850      1.361810     -0.435456      1.003546      3.120518     -0.000000     -0.000000      5.506116     -2.495750      2.074830    -16.160942      2.723746      5.109902      5.569208      0.159392      1.033667      0.653563     -4.261876     -4.419858      2.761894      0.516647      7.783024      1.547178      0.136960      0.820825     -2.220090     -5.635810     -0.170843     -0.034379      0.069212     -0.056115      5.542382      0.805295     -0.304293      1.260863     -0.390352     -0.035112      0.230865 -46254.123503
  -337.381567    -33.669258      0.105539     10.741617      1.980473      0.553254      3.043561      1.876149     -0.433127     -0.439986     -2.386332     -0.150603      0.401838      2.064397     11.878451      3.821330   -113.905699      3.526634   -146.125571     -0.306030    -60.396972     -0.000000     25.780612     -4.410569     -2.402130     -1.120414     -0.710915      0.252661      0.042773      0.187533      1.154828      0.507517      0.492106     -0.033514      0.088779      0.147754      0.124109      1.579161     28.110683    191.646111    -15.852184     -1.035603     -0.290392     -0.394311     -0.045661      0.349246      0.154315      1.315624      0.358056      0.653611      0.264773      0.048904      0.083185      0.283977    -15.384698      1.398213      0.537870      1.056423      1.012722      0.790287      0.341647      0.613083     -0.347721     -0.558831      0.980659     -0.582503      0.934838      0.348171      0.727183      2.236059      7.273070      1.574957     28.903114   -877.620909      0.150683      0.291799     -0.067646      0.160980      0.277692      0.000000     -0.153071     -0.097060     -0.077602     -0.107319      0.023979     -0.000000    -34.219261     -0.115563     -2.200343     -8.526316    -49.561228     -0.063333     -1.994756    -14.440055     -0.252676      9.252094     -6.480318      0.797197     20.344515     -0.189250     -0.102637      0.626533      0.151449    -24.720684     11.577907      0.644822     -0.167027    -54.764001    -14.828433     -5.127761      0.478715     22.581612     13.555583     20.331482      3.020728     -2.448724     -4.649774      3.969872      0.564351      0.370910      1.145343      0.113071     12.436026     17.880857      2.450558     23.682406     -0.074421      0.035043      0.031786     -4.118182      0.076797      0.000000      0.008744      4.352096     -0.572225     -0.975878      0.385510    -18.677016    -10.489192     -0.607959     -0.092336      5.105054     35.859429    -18.037307   -106.054309    -36.961324     12.582994      0.724743      4.509184      0.571383     -0.563696      0.168684      1.248917     -4.745428     -1.445592     -1.086088     -0.433683      2.193927     -4.020173     -3.619889     -0.724188      1.361068      0.224741      0.788900      0.339953     -3.333848     -0.253462     -0.322726    -15.333373     -0.154613      0.569269      0.299050      0.041317     -0.708773     -4.746809     -8.865309    -11.982279     -2.480537     -1.211806     -0.102246     -4.623375    -35.575369    -64.515127      1.380910      0.000000      1.019658      3.158739      0.000000      0.000000      5.948887     -2.510714      2.105073    -15.279940      2.406422      6.282693      5.650656     -0.163323      0.957708      0.451352     -4.034477     -4.182983      2.859218      0.362594      5.263853      1.080684      0.097381      0.576361     -2.105725     -5.343885     -0.282398     -0.034141      0.176346      0.053928      5.668789      0.572973     -0.288545      1.109722     -0.436002     -0.023133      0.159147 -44271.522625
  -345.633203    -34.449901      0.108219      9.842309      1.838243      0.545483      2.493727      1.706236     -0.295965     -0.355183     -2.570130     -0.172110      0.293275      2.167810     10.554033      3.441254   -116.782890      3.561303   -149.275324     -0.452474    -62.574263     -0.218480     25.282881     -3.010751     -2.348913     -0.977099     -0.550899      0.308300      0.052195      0.148194      1.129601      0.496959      0.349912     -0.049673      0.129518      0.167523      0.150798      1.364255     34.301359    233.601914    -15.087600     -1.037628     -0.237780     -0.322935     -0.000000      0.716089      0.121591      1.130459      0.391563      0.714125      0.266275      0.049142      0.082856      0.282252    -15.717537      1.469451      0.564670      0.927689      1.185725      0.794139      0.353056      0.614129     -0.280896     -0.432921      0.971082     -0.574023      0.828861      0.390205      0.863118      2.506386      8.704488      1.886378     37.971812   -878.219882      0.107353      0.270309     -0.067762      0.196439      0.370003      0.045570      0.000000     -0.097197     -0.077731     -0.052609      0.068787      0.021805    -34.931920     -0.228726     -2.161841     -9.206272    -48.354518     -0.063437     -1.998921    -14.468832     -0.206921     17.794056     -3.746732      0.857483     21.923050     -0.154982     -0.153272      0.509076      0.187556    -22.653045     16.030665      0.834165     -0.081204    -55.206804    -13.881278     -3.500759      0.471130     28.547876     15.126217     29.003105      5.816859     -2.433751     -4.612595      3.886379      0.698373      1.069706      1.145803      0.128855     14.329782     20.597151      2.222126     22.751684     -0.074551      0.034914      0.033334     -4.055103      0.106608      0.000000      0.010668      4.975828     -0.523540     -1.077048      0.340280    -18.714069     -9.914881     -0.435463     -0.000000      5.588599     36.775754    -17.751651   -106.902438    -37.245521     14.376511      0.868753      5.399159      0.571282     -0.564651      0.168168      1.614127     -3.886440     -1.422374     -0.889501     -0.643778     -1.882843     -3.984605     -3.587277     -0.717503      1.359878      0.224411      0.786721      0.309717     -3.653159     -0.196659     -0.351226    -16.256525     -0.120205      0.694640      0.299137      0.031708     -0.694692     -4.350125     -7.382994     -9.261674     -2.225719      0.000000     -0.099970     -4.632913    -35.644886    -64.612439      1.500533      1.623937      1.108986      3.441806      0.315990      0.015651      6.007591     -2.458780      2.349761    -15.969530     -0.099870      9.299454      6.445989     -2.004041      0.683458      0.466335     -3.127274     -3.241227      2.267124      0.363121      5.273493      1.110127      0.097502      0.577234     -2.068594     -5.245187     -0.246923     -0.050628      0.110466     -0.000000      6.103205      0.573330     -0.312752      1.102673     -0.298322     -0.034270      0.174382 -41463.741536
  -345.728401    -34.488051      0.105033      9.551263      1.825851      0.541653      2.735526      1.633738     -0.294681     -0.353600     -2.563144     -0.171653      0.292956      2.044914     11.529263      3.214428   -118.223741      3.330417   -150.702288     -0.589465    -63.965780     -0.428446     25.188664     -2.996062     -2.338161     -0.973005     -0.547725      0.281174      0.047595      0.147563      1.118735      0.493655      0.348897     -0.049579      0.129287      0.166775      0.150374      1.537295     32.648693    229.146093    -14.996778     -1.031771     -0.236539     -0.321073     -0.000000      0.713362      0.089260      1.024551      0.369630      0.675068      0.263663      0.048714      0.082658      0.281625    -15.739343      1.380317      0.531018      0.871491      1.119915      0.786568      0.351235      0.610613     -0.279506     -0.430658      0.968397     -0.572151      0.805979      0.368906      0.817318      2.375462      8.254329      1.788259     35.524169   -879.980000      0.112656      0.270368     -0.067422      0.179132      0.324793      0.045483      0.000000     -0.096813     -0.077369     -0.052421      0.068659      0.021758    -34.987871     -0.228970     -2.620080     -9.164404    -48.118140     -0.051605     -1.986757    -14.385381     -0.205760     15.453071     -3.748615      0.828011     21.231291     -0.154114     -0.153221      0.497113      0.186971    -22.669110     14.666723      0.833406     -0.081110    -55.295410    -13.895384     -3.485459      0.468100     26.866807     14.646692     26.845560      5.051792     -2.500645     -4.737024      3.432028      0.696612      1.415408      1.140752      0.128114     13.847240     19.868850      2.114873     22.026034     -0.074175      0.034814      0.033243     -4.060234      0.097189      0.000000      0.009732      4.811242     -0.520492     -1.072878      0.338577    -18.604735     -9.925882     -0.433680     -0.000000      5.394505     35.650367    -17.774863   -107.093763    -37.316681     13.896679      0.823311      5.121136      0.568886     -0.561972      0.167647      1.604565     -3.864069     -1.424128     -0.884315     -0.644878     -1.998804     -4.074454     -3.665847     -0.732401      1.354579      0.223587      0.784177      0.309888     -3.924868     -0.195511     -0.350135    -16.251826     -0.119499      0.633491      0.297798      0.041141     -0.694925     -4.349229     -7.388892     -9.270875     -2.027665      0.000000     -0.196079     -4.604698    -35.434854    -64.287637      1.452972      1.208015      1.074320      3.336106      0.315224      0.015610      5.634179     -2.808397      2.274865    -16.479258     -0.197882      8.561322      6.239941     -2.050935      0.727264      0.464098     -3.109431     -3.223223      2.148918      0.361075      5.553685      1.105527      0.098386      0.574103     -2.060645     -5.224796     -0.245520     -0.050658      0.110383     -0.000000      5.906889      0.570850     -0.311549      1.099719     -0.297177     -0.034152      0.159060 -41409.390007
  -346.987689    -34.580233      0.105535     10.487990      1.842158      0.547083      2.758573      1.814200     -0.362279     -0.434832     -2.584234     -0.173002      0.294308      2.291753     10.534194      3.788532   -112.329600      3.604631   -144.199740     -0.302113    -59.547490      0.000000     25.315903     -3.684621     -2.616526     -0.983683     -0.553913      0.252812      0.042803      0.148463      1.128284      0.497396      0.350768     -0.049879      0.130257      0.168073      0.151562      1.364769     33.779382    237.508612    -15.909432     -1.039098     -0.238088     -0.323398     -0.014648      0.650682      0.152518      1.303167      0.414361      0.757998      0.265155      0.048929      0.078033      0.261785    -15.777342      1.546173      0.594856      0.980162      1.198265      0.783375      0.342535      0.615062     -0.282549     -0.551937      0.974885     -0.878212      0.906086      0.398185      0.839938      2.567370      8.532789      1.909501     38.577150   -882.532954      0.113201      0.271485     -0.067847      0.161088      0.325397      0.023314     -0.153339     -0.097292     -0.077820     -0.107552      0.046946      0.000000    -35.072373     -0.229716     -2.647269     -9.285022    -52.921501     -0.063511     -2.001986    -14.489799     -0.253528     18.023724     -5.097920      0.847496     21.921468     -0.189889     -0.154020      0.572202      0.188687    -24.483021     16.266471      0.842602     -0.164828    -55.567899    -14.020719     -4.285373      0.473046     27.798293     15.045232     27.695442      5.881635     -2.455811     -4.665690      4.296876      0.703819      1.085102      1.147456      0.129047     14.212044     20.579475      2.345827     23.315784     -0.074645      0.034988      0.031759     -4.221772      0.087430      0.000000      0.008748      4.915686     -0.574210     -1.084977      0.356130    -18.741729     -9.999619     -0.518711     -0.021909      5.560310     37.202759    -17.883396   -107.546174    -37.448909     14.210039      0.848766      5.290236      0.554279     -0.565316      0.151323      1.234536     -3.891989     -1.431626     -1.089909     -0.647082     -1.180639     -4.011623     -3.606640     -0.720305      1.312307      0.215267      0.737083      0.288152     -3.289378     -0.197639     -0.353257    -16.317983     -0.120718      0.569625      0.299585      0.050464     -0.793764     -4.696823     -7.472530    -10.605745     -2.253092     -0.000000     -0.000000     -4.640058    -35.698513    -64.698342      1.493556      1.242399      1.102861      3.425566      0.161683      0.008008      6.093596     -2.053237      2.333168    -15.084115      0.294132      8.830075      6.391202     -2.022906      0.826269      0.467000     -3.143647     -3.259132      2.440753      0.363688      5.282261      1.082386      0.098954      0.578082     -2.081916     -5.281115     -0.283342     -0.050917      0.111111     -0.027193      6.091825      0.574103     -0.315009      1.105810     -0.365157     -0.034388      0.159229 -43099.058064
  -341.897014    -34.051826      0.106880     11.001194      2.007205      0.631811      3.324751      1.901661     -0.442058     -0.531136     -2.537082     -0.164936      0.407439      2.023586     10.873747      3.873615   -114.585801      3.429627   -147.105805     -0.308344    -60.789657     -0.225576     26.068818     -4.500652     -2.721567     -1.144310     -0.882205      0.222923      0.032254      0.190021      1.093501      0.460735      0.430643     -0.034067      0.090626      0.150319      0.126628      1.409062     28.206065    193.218716    -16.206073     -1.057278     -0.296000     -0.402734     -0.062930      0.355831      0.155652      1.331082      0.366244      0.644892      0.268987      0.049021      0.079019      0.265558    -15.550369      1.416565      0.545557      1.105369      1.048235      0.794617      0.348263      0.579198     -0.419520     -0.693830      0.994637     -0.902255      0.946346      0.339995      0.711276      2.201442      7.259328      1.564723     30.346480   -889.118216      0.152949      0.295973     -0.068902      0.099469      0.175699     -0.000000     -0.154705     -0.133984     -0.100646     -0.166507      0.000000     -0.000000    -34.596077     -0.117063     -2.732436     -9.665082    -55.248182     -0.064428     -2.039800    -14.748949     -0.257927      7.264392     -8.143520      0.792099     20.443292     -0.193174     -0.104331      0.652713      0.154987    -27.184516     10.848401      0.447106     -0.258771    -57.044475    -15.269936     -5.232516      0.487192     22.329149     13.555056     19.281038      2.359315      0.202144      0.386821      4.008096      0.579993      0.000000      1.144091      0.115490     12.738290     17.819246      2.476457     24.229221     -0.075812      0.033552      0.032152     -4.184260      0.054032      0.000000      0.007709      4.332458     -0.584587     -1.059790      0.392349    -19.081974    -10.753241     -0.708886     -0.119425      5.114444     36.558109    -18.957308   -110.203925    -38.304377     12.549310      0.716982      4.494150      0.562449     -0.731330      0.153453      1.270141     -4.846605     -1.473045     -1.109551     -0.439874      2.675959     -4.120334     -3.697238     -0.737463      1.331283      0.218349      0.747555      0.323009     -3.355321     -0.314267     -0.362982    -15.544034     -0.191453      0.351645      0.304147      0.051144     -0.922071     -5.210860    -10.569978    -13.699409     -2.788721     -1.909401     -0.103117     -4.727906    -36.353965    -65.722178      1.375263     -0.000000      1.012190      3.143371     -0.000000     -0.000000      5.796449     -2.527060      2.094179    -15.366602      2.707815      5.877592      5.716096      0.161375      0.972730      0.459496     -5.002860     -5.189631      3.006574      0.354531      5.386267      1.097758      0.099022      0.563091     -2.393283     -6.080369     -0.288354     -0.034742      0.092643     -0.056773      5.667038      0.582339     -0.325856      1.062767     -0.515177     -0.023515      0.159645 -45372.644630
  -343.070781    -35.409134      0.199488     10.809989      2.704194      0.834696      4.571518      1.898088     -0.356287     -0.338500     -2.482924     -0.164014      0.269049      1.796399      7.554237      3.657979   -118.368390      3.128134   -151.811060     -0.644604    -66.390598     -0.466168     16.825335     -3.630583     -2.271576     -1.029536     -0.493306      0.595029      0.082355      0.078628      0.879311      0.299460      0.222213     -0.087818     -0.046856      0.078005      0.032799      1.037243     26.740761    183.599292    -25.598023     -0.447991     -0.061582     -0.084046     -0.017587      0.610618      0.097416      1.199588      0.325022      0.598122      0.499447      0.090654      0.118220      0.415304    -15.566955      1.272276      0.489565      1.024175      0.982067      1.476232      0.678784      1.374829     -0.267455     -0.387761      1.960015      0.331858      0.926127      0.301990      0.670102      1.954669      6.832719      1.470214     27.185831   -899.995265      0.133824      0.230203      0.057886      0.284229      0.593446      0.122231      0.592387      0.041804     -0.000000      0.138752      0.154551      0.087467    -35.851991     -0.236379     -1.524667     -8.070904    -49.141988     -0.027150     -2.126093    -16.838832     -0.109267      5.040956    -11.203206      0.810235     21.009941     -0.040276     -0.159780      0.615218      0.092016    -30.993201      9.938542     -0.232211     -0.535534    -59.894204    -17.615571     -4.217832      0.709436     20.271672     13.853029     17.921506      1.633000      0.139482      0.268206      2.934773      0.344754     -0.808232      2.178924      0.298381     12.778101     18.129708      2.410008     25.242753     -0.032015      0.049450      0.063390     -4.499100      0.154640      0.000000      0.020556      4.403804     -0.402918     -0.999830      0.542939    -19.432227    -11.686553     -0.526272     -0.053306      5.114677     37.876193    -20.173148   -115.424542    -40.004561     12.775135      0.708799      4.224340      1.090158     -0.000000      0.384377      2.425295     -1.011375     -1.592228     -0.470626     -0.440877      3.014647     -4.085437     -3.664024     -0.731163      2.615846      0.436527      1.617768      0.275581     -3.871112     -0.175648     -0.301004    -16.840984     -0.106913      1.004350      0.577195      0.194938     -1.236537     -5.945621    -15.056096    -16.619617     -3.281126     -3.976983     -0.212949     -4.898485    -35.847025    -64.490623      1.406402     -0.920575      1.032719      3.206664      0.851565      0.042242      5.267208     -3.049598      2.135736    -16.865936      2.972992      5.378796      5.721409      0.326900      1.328972      0.911020     -2.796138     -2.900691      2.906974      0.734790     11.481290      2.100542      0.188584      1.165718     -1.930678     -4.909754     -0.037911     -0.034950      0.023899     -0.146485      5.817279      1.089142     -0.271195      1.564266     -0.358135     -0.060792      0.354633 -50447.734257
  -348.783296    -35.850515      0.196260     11.041942      2.446347      0.801459      3.820970      1.912574     -0.419028     -0.503879     -2.417934     -0.153867      0.273711      1.641690      6.501258      3.416290   -127.843040      2.934902   -156.905770     -0.836492    -68.657039     -0.722896     13.828338     -4.273669     -2.764997     -1.136682     -0.817189      0.561159      0.082473      0.040403      0.817382      0.246641      0.152114     -0.145868     -0.096029      0.026897     -0.033882      0.645786     24.522693    171.295434    -26.880324     -0.451174     -0.125937     -0.171992     -0.052273      0.305597      0.067236      1.054902      0.297091      0.546985      0.498781      0.091103      0.100680      0.347165    -16.299816      1.176365      0.451668      0.969490      0.891458      1.471098      0.696654      1.384939     -0.327815     -0.641922      1.373507     -0.327423      0.901524      0.275940      0.611789      1.785473      6.214835      1.419590     23.146547   -928.883212      0.146376      0.215774      0.058253      0.257774      0.529872      0.093478      0.403082      0.000000     -0.025688      0.070851      0.126105      0.087706    -36.201146     -0.239398     -1.987407     -8.825976    -52.532951     -0.027310     -2.142365    -16.961084     -0.110036     -0.000000    -14.486074      0.810197     20.816789     -0.082404     -0.248301      0.608484      0.047575    -35.153274      7.375799     -0.720520     -0.736925    -63.289830    -19.425895     -4.960544      0.683379     17.576564     13.603981     13.952476     -0.000000     -0.000000     -0.000000      2.185636      0.178327     -1.676458      2.213497      0.300566     12.495448     17.577336      2.465568     25.313215     -0.032219      0.042465      0.063738     -4.864138      0.140296      0.000000      0.019381      4.282987     -0.405873     -1.039538      0.439846    -19.575438    -12.730950     -0.696909     -0.133627      5.084784     37.593717    -21.570353   -119.230969    -41.258976     12.437714      0.648901      3.842186      1.096913     -0.186772      0.366627      1.893923     -2.069649     -1.844967     -0.474062     -0.445922      3.292947     -4.156396     -3.725896     -0.743963      2.631946      0.427189      1.627881      0.059390     -4.421472     -0.290892     -0.327174    -17.131593     -0.176961      0.910776      0.580859      0.220656     -1.470097     -6.745381    -18.374102    -19.772759     -3.813699     -5.493314     -0.329630     -4.936077    -36.114291    -64.908228      1.385393     -1.907496      1.015061      3.151979      0.651668      0.032333      4.924575     -3.604276      2.093355    -17.377432      3.173088      3.982965      5.584828      0.538635      1.131688      0.916913     -4.630085     -4.803088      2.845813      0.740197     11.573149      2.113030      0.189696      1.173919     -2.394149     -6.090766     -0.038184     -0.053537     -0.049622     -0.243212      5.757628      1.106165     -0.295701      1.344935     -0.420765     -0.101135      0.355013 -52390.466405
  -355.535840    -36.395953      0.157876     11.254189      3.196883      1.028074      5.024347      1.949160     -0.368587     -0.443259     -1.868990     -0.119354      0.389825      1.164502      5.361905      3.318387   -131.396090      2.542960   -161.303316     -1.037098    -70.591062     -1.250934     10.661713     -3.759955     -2.075151     -0.921042     -0.691227      0.464718      0.061173      0.081964      0.660945      0.190582      0.306156     -0.110157     -0.148367      0.000000     -0.069824      0.660450      9.160517     50.999725    -25.766962     -0.864399     -0.240896     -0.329654     -0.075503     -0.115308      0.000000      0.987196      0.191374      0.353575      0.411944      0.074938      0.120075      0.422072    -16.517359      0.931704      0.357146      1.026374      0.550334      1.193551      0.570375      1.034391     -0.277090     -0.542768      2.255966      0.673116      0.919786      0.158624      0.352196      1.030385      3.400528      0.728612     13.786142   -931.926290      0.195754      0.255589     -0.028208      0.205548      0.352982      0.029262     -0.000000     -0.081119     -0.073473     -0.067127      0.059128      0.027483    -36.668183     -0.243262     -0.511440     -6.377455    -37.148345     -0.052135     -2.249173    -17.521331     -0.210787    -13.931659    -21.518506      0.657448     14.667461     -0.157847     -0.194218      0.673121      0.000000    -39.928096      1.576500     -1.253657     -0.855795    -64.447696    -20.729209     -4.361467      1.002434      3.882896      8.768659     -0.000000     -4.482510     -0.379864     -0.737115      1.805288      0.000000     -4.046181      1.829856      0.216610      7.177886     10.214018      2.469783     19.393943     -0.061591      0.050338      0.050044     -4.791510      0.097953      0.000000      0.016039      2.583337     -0.546163     -0.771166      0.575558    -20.582472    -13.929942     -0.545214     -0.083577      4.162450     26.893940    -22.592697   -123.767502    -41.895624      7.512925      0.376897      2.101229      0.890665     -0.534386      0.288455      3.419175     -3.966694     -1.940785     -0.908848     -0.452913      4.724645      3.285117     -3.804524     -0.758831      2.122934      0.339498      1.267454      0.060661     -4.981529     -0.246018     -0.235061    -16.202887     -0.149614      0.635003      0.476301      0.187219     -1.618109     -7.656586    -23.767818    -24.869962     -4.427937     -7.981463     -0.568899     -5.085494    -37.674956    -67.499134      1.028044     -3.522779      0.750934      2.336528      0.204402      0.010148      4.259223     -4.174510      1.343953    -18.918774      3.807984     -1.735440      3.643515      2.076473      1.333487      0.749710     -3.914097     -4.060740      3.237144      0.600839      9.202597      1.759464      0.155724      0.952181     -1.992484     -5.072061     -0.188917     -0.054558     -0.050690     -0.248878      4.041438      0.914159     -0.213083      1.593543     -0.369939     -0.076454      0.279859 -53834.418669
